oshpd_id,facility_name,"license_number
","facility_level
",dba_address,dba_city,dba_zip_code,county_code,county_name,er_service_level,"total_beds
",facility_status,"facility_start_date
","license_type
",license_category,latitude,longitude
106424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,M01016014,Parent Facility,315 CAMINO DEL REMEDIO,SANTA BARBARA,93110,42,SANTA BARBARA,Not Applicable,16,Open,1/29/1988,Hospital,Psychiatric Health Facility,34.44558,-119.7795
106424047,COTTAGE REHABILITATION HOSPITAL,50000140,Consolidated Facility,2415 DE LA VINA STREET,SANTA BARBARA,93105,42,SANTA BARBARA,None,38,Open,9/20/2007,Hospital,General Acute Care Hospital,34.43306,-119.72248
106430705,REGIONAL MEDICAL OF SAN JOSE,70000005,Parent Facility,225 NORTH JACKSON AVENUE,SAN JOSE,95116,43,SANTA CLARA,Emergency - Basic,264,Open,7/16/1965,Hospital,General Acute Care Hospital,37.36332,-121.84837
106430743,EL CAMINO HOSPITAL LOS GATOS,70000660,Consolidated Facility,815 POLLARD ROAD,LOS GATOS,95032,43,SANTA CLARA,Emergency - Basic,143,Open,4/11/2009,Hospital,General Acute Care Hospital,37.26277,-121.97057
106430763,EL CAMINO HOSPITAL,70000660,Parent Facility,2500 GRANT ROAD,MOUNTAIN VIEW,94040,43,SANTA CLARA,Emergency - Basic,300,Open,8/18/1961,Hospital,General Acute Care Hospital,37.36779,-122.07801
106430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,70000048,Parent Facility,2425 SAMARITAN DRIVE,SAN JOSE,95124,43,SANTA CLARA,Emergency - Basic,404,Open,9/21/1965,Hospital,General Acute Care Hospital,37.25116,-121.9449
106430837,O'CONNOR HOSPITAL,70000085,Consolidated Facility,2105 FOREST AVENUE,SAN JOSE,95128,43,SANTA CLARA,Emergency - Basic,358,Open,3/1/2019,Hospital,General Acute Care Hospital,37.32714,-121.93727
106430883,SANTA CLARA VALLEY MEDICAL CENTER,70000085,Parent Facility,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,43,SANTA CLARA,Emergency - Comprehensive,731,Open,1/1/1953,Hospital,General Acute Care Hospital,37.31346,-121.93202
106430905,STANFORD HEALTH CARE,70000662,Parent Facility,300 PASTEUR DRIVE,PALO ALTO,94305,43,SANTA CLARA,Emergency - Basic,613,Open,1/1/1948,Hospital,General Acute Care Hospital,37.433,-122.175881
106430915,MISSION OAKS HOSPITAL,70000048,Consolidated Facility,15891 LOS GATOS-ALMADEN ROAD,LOS GATOS,95032,43,SANTA CLARA,None,70,Open,2/1/2001,Hospital,General Acute Care Hospital,37.24364,-121.94622
106431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,70000117,Parent Facility,250 HOSPITAL PARKWAY,SAN JOSE,95119,43,SANTA CLARA,Emergency - Basic,247,Open,12/1/1973,Hospital,General Acute Care Hospital,37.23924,-121.80269
106434032,SAN JOSE BEHAVIORAL HEALTH,550003449,Parent Facility,455 SILICON VALLEY BOULEVARD,SAN JOSE,95138,43,SANTA CLARA,Not Applicable,80,Open,3/31/2016,Hospital,Acute Psychiatric Hospital,37.24741,-121.77296
106434040,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,70000659,Parent Facility,725 WELCH ROAD,PALO ALTO,94304,43,SANTA CLARA,None,397,Open,6/9/1991,Hospital,General Acute Care Hospital,37.43677,-122.17282
106434051,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRIC HOSPITAL,70000320,Parent Facility,3777 SOUTH BASCOM AVENUE,CAMPBELL,95008,43,SANTA CLARA,None,31,Open,5/29/1992,Hospital,General Acute Care Hospital,37.25821,-121.94843
106434138,ST. LOUISE REGIONAL HOSPITAL,70000085,Consolidated Facility,9400 NO NAME UNO,GILROY,95020,43,SANTA CLARA,Emergency - Basic,93,Open,3/1/2019,Hospital,General Acute Care Hospital,37.03731,-121.57411
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,70000661,Parent Facility,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,43,SANTA CLARA,Emergency - Basic,327,Open,7/24/2007,Hospital,General Acute Care Hospital,37.334597,-121.995774
106434218,KAISER PERMANENTE P.H.F - SANTA CLARA,M02024044,Parent Facility,3840 HOMESTEAD ROAD,SANTA CLARA,95051,43,SANTA CLARA,Not Applicable,24,Open,11/1/2010,Hospital,Psychiatric Health Facility,37.3377937,-121.9947844
106434220,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,M02016047,Parent Facility,1425 FRUITDALE AVE,SAN JOSE,95128,43,SANTA CLARA,Not Applicable,16,Open,3/2/2011,Hospital,Psychiatric Health Facility,37.3113613,-121.915081
106440755,DOMINICAN HOSPITAL,70000030,Parent Facility,1555 SOQUEL DRIVE,SANTA CRUZ,95065,44,SANTA CRUZ,Emergency - Basic,222,Open,12/26/1967,Hospital,General Acute Care Hospital,36.98806,-121.98489
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,70000399,Parent Facility,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,44,SANTA CRUZ,None,28,Open,3/8/1996,Hospital,General Acute Care Hospital,36.98772,-121.977491
106444013,WATSONVILLE COMMUNITY HOSPITAL,70000097,Parent Facility,75 NIELSON STREET,WATSONVILLE,95076,44,SANTA CRUZ,Emergency - Basic,106,Open,4/24/1998,Hospital,General Acute Care Hospital,36.92839,-121.79173
106444029,TELECARE SANTA CRUZ PHF,M20016053,Parent Facility,2250 SOQUEL AVE,SANTA CRUZ,95062,44,SANTA CRUZ,Not Applicable,16,Open,12/14/2013,Hospital,Psychiatric Health Facility,36.9836479,-121.9939375
106450936,MAYERS MEMORIAL HOSPITAL,230000021,Parent Facility,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,45,SHASTA,Emergency - Standby,115,Open,1/7/1959,Hospital,General Acute Care Hospital,41.02423,-121.42442
106450940,SHASTA REGIONAL MEDICAL CENTER,230000023,Parent Facility,1100 BUTTE STREET,REDDING,96001,45,SHASTA,Emergency - Basic,226,Open,4/2/1946,Hospital,General Acute Care Hospital,40.58562,-122.387731
106450949,MERCY MEDICAL CENTER - REDDING,230000024,Parent Facility,2175 ROSALINE AVENUE,REDDING,96001,45,SHASTA,Emergency - Basic,266,Open,4/9/1953,Hospital,General Acute Care Hospital,40.57204,-122.39742
106451019,SHASTA COUNTY P H F,MH1015017,Parent Facility,2640 BRESLAUER WAY,REDDING,96001,45,SHASTA,Not Applicable,15,Suspense,7/26/2004,Hospital,Psychiatric Health Facility,40.54979,-122.38138
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,230000191,Parent Facility,2801 EUREKA WAY,REDDING,96001,45,SHASTA,None,88,Open,9/10/1991,Hospital,General Acute Care Hospital,40.58563,-122.41293
106454013,PATIENTS' HOSPITAL OF REDDING,230000195,Parent Facility,2900 EUREKA WAY,REDDING,96001,45,SHASTA,None,10,Open,3/23/1992,Hospital,General Acute Care Hospital,40.58563,-122.41632
106454068,RESTPADD PSYCHIATRIC HEALTH FACILITY,M20016049,Parent Facility,2750 EUREKA WAY,REDDING,96001,45,SHASTA,Not Applicable,16,Open,2/27/2013,Hospital,Psychiatric Health Facility,40.58593,-122.41158
106470871,MERCY MEDICAL CENTER MT. SHASTA,230000015,Parent Facility,914 PINE STREET,MOUNT SHASTA,96067,47,SISKIYOU,Emergency - Basic,33,Open,4/13/1976,Hospital,General Acute Care Hospital,41.31894,-122.32309
106474007,FAIRCHILD MEDICAL CENTER,230000035,Parent Facility,444 BRUCE STREET,YREKA,96097,47,SISKIYOU,Emergency - Basic,28,Open,7/11/1997,Hospital,General Acute Care Hospital,41.71949,-122.645801
106480989,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,110000026,Parent Facility,975 SERENO DRIVE,VALLEJO,94589,48,SOLANO,Emergency - Basic,248,Open,3/21/1973,Hospital,General Acute Care Hospital,38.12839,-122.24761
106481015,ADVENTIST HEALTH VALLEJO,110000042,Parent Facility,525 OREGON STREET,VALLEJO,94590,48,SOLANO,Not Applicable,61,Open,6/17/1963,Hospital,Acute Psychiatric Hospital,38.11825,-122.25033
106481094,SUTTER SOLANO MEDICAL CENTER,110000082,Parent Facility,300 HOSPITAL DRIVE,VALLEJO,94589,48,SOLANO,Emergency - Basic,108,Open,1/1/1946,Hospital,General Acute Care Hospital,38.13109,-122.23852
106481357,NORTH BAY MEDICAL CENTER,110000093,Parent Facility,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,48,SOLANO,Emergency - Basic,132,Open,12/11/1959,Hospital,General Acute Care Hospital,38.26097,-122.05076
106484001,NORTH BAY VACAVALLEY HOSPITAL,110000093,Consolidated Facility,1000 NUT TREE ROAD,VACAVILLE,95687,48,SOLANO,Emergency - Basic,50,Open,7/1/1987,Hospital,General Acute Care Hospital,38.35509,-121.95293
106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,550001207,Parent Facility,1 QUALITY DRIVE,VACAVILLE,95688,48,SOLANO,Emergency - Basic,140,Open,9/16/2009,Hospital,General Acute Care Hospital,38.3894968,-121.9373177
106484062,CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY,M20016055,Parent Facility,2201 TUOLUMNE ST,VALLEJO,94589,48,SOLANO,Not Applicable,16,Open,4/3/2014,Hospital,Psychiatric Health Facility,38.13042,-122.2403
106490907,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,140000648,Consolidated Facility,151 SOTOYOME STREET,SANTA ROSA,95405,49,SONOMA,None,46,Open,2/1/1962,Hospital,General Acute Care Hospital,38.44204,-122.70136
106490964,HEALDSBURG DISTRICT HOSPITAL,110000019,Parent Facility,1375 UNIVERSITY STREET,HEALDSBURG,95448,49,SONOMA,Emergency - Standby,43,Open,1/10/1972,Hospital,General Acute Care Hospital,38.62764,-122.86385
106491001,PETALUMA VALLEY HOSPITAL,110000001,Parent Facility,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,49,SONOMA,Emergency - Basic,80,Open,3/5/1980,Hospital,General Acute Care Hospital,38.25323,-122.63302
106491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,140000648,Parent Facility,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,49,SONOMA,Emergency - Basic,283,Open,2/7/1950,Hospital,General Acute Care Hospital,38.4429,-122.70149
106491076,SONOMA VALLEY HOSPITAL,110000072,Parent Facility,347 ANDRIEUX STREET,SONOMA,95476,49,SONOMA,Emergency - Basic,75,Open,7/26/1957,Hospital,General Acute Care Hospital,38.28841,-122.46524
106491338,SONOMA SPECIALTY HOSPITAL,110000091,Parent Facility,501 PETALUMA AVENUE,SEBASTOPOL,95472,49,SONOMA,Emergency - Basic,37,Open,11/1/2015,Hospital,General Acute Care Hospital,38.39825,-122.82115
106494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,110000213,Parent Facility,401 BICENTENNIAL WAY,SANTA ROSA,95403,49,SONOMA,Emergency - Basic,173,Open,3/30/1990,Hospital,General Acute Care Hospital,38.47087,-122.73119
106494047,WOODLANDS PSYCHIATRIC HEALTH FACILITY,MH2008024,Parent Facility,21640 POCKET RANCH ROAD,GEYSERVILLE,95441,49,SONOMA,Not Applicable,8,Suspense,10/8/1994,Hospital,Psychiatric Health Facility,38.74689,-122.91302
106494048,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",550001413,Parent Facility,1287 FULTON ROAD,SANTA ROSA,95401,49,SONOMA,Not Applicable,95,Open,7/29/2013,Hospital,Acute Psychiatric Hospital,38.43998,-122.76973
106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,110000005,Parent Facility,30 MARK WEST SPRINGS RD.,SANTA ROSA,95403,49,SONOMA,Emergency - Basic,84,Open,10/21/2014,Hospital,General Acute Care Hospital,38.49636,-122.7514
106500852,DOCTORS MEDICAL CENTER,30000026,Parent Facility,1441 FLORIDA AVENUE,MODESTO,95350,50,STANISLAUS,Emergency - Basic,394,Open,7/11/1962,Hospital,General Acute Care Hospital,37.66439,-120.99631
106500867,EMANUEL MEDICAL CENTER,30000035,Parent Facility,825 DELBON AVENUE,TURLOCK,95382,50,STANISLAUS,Emergency - Basic,209,Open,11/5/1966,Hospital,General Acute Care Hospital,37.51052,-120.83966
106500939,MEMORIAL MEDICAL CENTER - MODESTO,30000061,Parent Facility,1700 COFFEE ROAD,MODESTO,95355,50,STANISLAUS,Emergency - Basic,419,Open,5/1/1970,Hospital,General Acute Care Hospital,37.66868,-120.973381
106500954,CENTRAL VALLEY SPECIALTY HOSPITAL,30000464,Parent Facility,730 17TH STREET,MODESTO,95354,50,STANISLAUS,None,100,Open,7/19/2013,Hospital,General Acute Care Hospital,37.64342,-120.990601
106500967,OAK VALLEY HOSPITAL DISTRICT,30000069,Parent Facility,350 SOUTH OAK STREET,OAKDALE,95361,50,STANISLAUS,Emergency - Basic,35,Open,3/14/1973,Hospital,General Acute Care Hospital,37.75782,-120.86031
106501016,DOCTORS MEDICAL CENTER-BEHAVIORAL HEALTH DEPARTMENT,30000026,Consolidated Facility,1501 CLAUS ROAD,MODESTO,95355,50,STANISLAUS,None,67,Open,3/6/1987,Hospital,General Acute Care Hospital,37.6654,-120.92137
106504038,STANISLAUS SURGICAL HOSPITAL,30000695,Parent Facility,1421 OAKDALE ROAD,MODESTO,95355,50,STANISLAUS,None,23,Open,1/21/2000,Hospital,General Acute Care Hospital,37.66395,-120.95756
106504042,KAISER FOUNDATION HOSPITAL - MODESTO,30000393,Consolidated Facility,4601 DALE RD,MODESTO,95356,50,STANISLAUS,Emergency - Basic,152,Open,10/1/2008,Hospital,General Acute Care Hospital,37.706477,-121.05008
106504079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,550003684,Parent Facility,1303 MABLE AVE,MODESTO,95355,50,STANISLAUS,None,50,Open,10/20/2016,Hospital,General Acute Care Hospital,37.69614,-120.97544
106504081,TELECARE STANISLAUS COUNTY PHF,M20016054,Parent Facility,1904 RICHLAND AVENUE,CERES,95307,50,STANISLAUS,Not Applicable,16,Open,3/1/2014,Hospital,Psychiatric Health Facility,37.6002513,-120.9632767
106514001,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,M01016015,Parent Facility,1965 LIVE OAK BOULEVARD,YUBA CITY,95991,51,SUTTER,Not Applicable,16,Open,1/29/1988,Hospital,Psychiatric Health Facility,39.15537,-121.61999
106514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,550000989,Parent Facility,455 PLUMAS BOULEVARD,YUBA CITY,95991,51,SUTTER,None,14,Open,4/24/2009,Hospital,General Acute Care Hospital,39.13216,-121.61354
106514033,NORTH VALLEY BEHAVIORAL HEALTH,M02016037,Parent Facility,1535 PLUMAS COURT,YUBA CITY,95993,51,SUTTER,Not Applicable,16,Open,10/14/2005,Hospital,Psychiatric Health Facility,39.15194354,-121.6179109
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,230000036,Parent Facility,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,52,TEHAMA,Emergency - Basic,76,Open,3/20/1946,Hospital,General Acute Care Hospital,40.1495,-122.21887
106524017,RESTPADD RED BLUFF PSYCHIATRIC HEALTH FACILITY,M20016060,Parent Facility,925 WALNUT STREET,RED BLUFF,96080,52,TEHAMA,Not Applicable,16,Open,5/26/2017,Hospital,Psychiatric Health Facility,40.17488,-122.24266
106531059,TRINITY HOSPITAL,230000038,Parent Facility,60  EASTER AVENUE,WEAVERVILLE,96093,53,TRINITY,Emergency - Standby,48,Open,7/1/1953,Hospital,General Acute Care Hospital,40.73784,-122.94037
106540734,KAWEAH DELTA MEDICAL CENTER,120000580,Parent Facility,400 WEST MINERAL KING,VISALIA,93291,54,TULARE,Emergency - Basic,403,Open,6/22/1969,Hospital,General Acute Care Hospital,36.32753,-119.29345
106540798,SIERRA VIEW MEDICAL CENTER,120000584,Parent Facility,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,54,TULARE,Emergency - Basic,167,Open,2/11/1958,Hospital,General Acute Care Hospital,36.06948,-119.02727
106540816,ADVENTIST HEALTH TULARE,120000585,Parent Facility,869 NORTH CHERRY STREET,TULARE,93274,54,TULARE,Emergency - Basic,108,Open,11/2/2018,Hospital,General Acute Care Hospital,36.2210166,-119.3385341
106540827,KAWEAH DELTA SKILLED NURSING FACILITY,120000580,Distinct Part Facility,1633 SOUTH COURT STREET,VISALIA,93277,54,TULARE,None,54,Open,1/30/1958,Hospital,General Acute Care Hospital,36.31614,-119.29218
106541123,PORTERVILLE DEVELOPMENTAL CENTER,170000837,Parent Facility,26501 AVENUE 140,PORTERVILLE,93258,54,TULARE,None,"1,226",Open,6/3/1953,Hospital,General Acute Care Hospital,36.04381,-118.98044
106544009,KAWEAH DELTA MENTAL HEALTH HOSPITAL D/P APH,120000580,Distinct Part Facility,1100 SO. AKERS STREET,VISALIA,93277,54,TULARE,None,63,Open,1/29/2001,Hospital,General Acute Care Hospital,36.3214,-119.34946
106544075,KAWEAH DELTA REHABILITATION HOSPITAL,120000580,Distinct Part Facility,840 SOUTH AKERS,VISALIA,93277,54,TULARE,None,61,Open,12/4/2006,Hospital,General Acute Care Hospital,36.323792,-119.349609
106552209,ADVENTIST HEALTH SONORA - FAIRVIEW,30000094,Consolidated Facility,179 FAIRVIEW LANE,SONORA,95370,55,TUOLUMNE,None,12,Open,11/17/1958,Hospital,General Acute Care Hospital,37.97856,-120.39093
106554011,ADVENTIST HEALTH SONORA - GREENLEY,30000094,Parent Facility,1000 GREENLEY RD,SONORA,95370,55,TUOLUMNE,Emergency - Basic,72,Open,1/14/2004,Hospital,General Acute Care Hospital,37.97568,-120.369
106560203,AURORA VISTA DEL MAR HOSPITAL,50000016,Parent Facility,801 SENECA STREET,VENTURA,93001,56,VENTURA,Not Applicable,87,Open,2/27/1985,Hospital,Acute Psychiatric Hospital,34.30657,-119.28343
106560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,50000026,Parent Facility,147 N. BRENT STREET,VENTURA,93003,56,VENTURA,Emergency - Basic,250,Open,1/1/1946,Hospital,General Acute Care Hospital,34.274589,-119.258124
106560481,VENTURA COUNTY MEDICAL CENTER,50000032,Parent Facility,300 HILLMONT AVE,VENTURA,93003,56,VENTURA,Emergency - Basic,223,Open,7/1/1953,Hospital,General Acute Care Hospital,34.27693,-119.25384
106560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,50000039,Parent Facility,215 WEST JANSS ROAD,THOUSAND OAKS,91360,56,VENTURA,Emergency - Basic,321,Open,11/7/1968,Hospital,General Acute Care Hospital,34.20762,-118.882411
106560501,OJAI VALLEY COMMUNITY HOSPITAL,50000045,Parent Facility,1306 MARICOPA HIGHWAY,OJAI,93023,56,VENTURA,Emergency - Standby,25,Open,5/5/1960,Hospital,General Acute Care Hospital,34.44221,-119.26311
106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,50000048,Parent Facility,2309 ANTONIO AVENUE,CAMARILLO,93010,56,VENTURA,Emergency - Basic,132,Open,7/29/1974,Hospital,General Acute Care Hospital,34.24177,-119.018
106560521,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA  HOSPITAL,50000032,Consolidated Facility,825 NORTH 10TH STREET,SANTA PAULA,93060,56,VENTURA,Emergency - Basic,49,Open,7/12/2006,Hospital,General Acute Care Hospital,34.36548,-119.06505
106560525,ADVENTIST HEALTH SIMI VALLEY,50000216,Parent Facility,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,56,VENTURA,Emergency - Basic,144,Open,7/29/1965,Hospital,General Acute Care Hospital,34.28973,-118.74394
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,50000064,Parent Facility,1600 NORTH ROSE AVENUE,OXNARD,93030,56,VENTURA,Emergency - Basic,265,Open,1/1/1953,Hospital,General Acute Care Hospital,34.21687,-119.15819
106564018,LOS ROBLES HOSPITAL & MEDICAL CENTER - EAST CAMPUS,50000039,Consolidated Facility,150 VIA MERIDA,WESTLAKE VILAGE,91362,56,VENTURA,None,40,Open,3/21/1990,Hospital,General Acute Care Hospital,34.15588,-118.814629
106564121,"THOUSAND OAKS SURGICAL HOSPITAL, A CAMPUS OF LOS ROBLES HOSP & MED CTR",50000039,Consolidated Facility,401 ROLLING OAKS DRIVE,THOUSAND OAKS,91361,56,VENTURA,None,21,Open,11/30/2012,Hospital,General Acute Care Hospital,34.17502,-118.869041
106571086,WOODLAND MEMORIAL HOSPITAL,30000115,Parent Facility,1325 COTTONWOOD STREET,WOODLAND,95695,57,YOLO,Emergency - Basic,108,Open,3/29/1967,Hospital,General Acute Care Hospital,38.66284,-121.7933
106574010,SUTTER DAVIS HOSPITAL,30000124,Parent Facility,2000 SUTTER PLACE,DAVIS,95616,57,YOLO,Emergency - Basic,48,Open,9/24/1994,Hospital,General Acute Care Hospital,38.56289,-121.77164
106580996,ADVENTIST HEALTH AND RIDEOUT,230000126,Parent Facility,726 FOURTH ST,MARYSVILLE,95901,58,YUBA,Emergency - Basic,221,Open,6/5/1946,Hospital,General Acute Care Hospital,39.138805,-121.593602
206010734,CROWN BAY NURSING AND REHABILITATION CENTER,20000001,Parent Facility,508 WESTLINE DRIVE,ALAMEDA,94501,1,ALAMEDA,Not Applicable,135,Open,9/16/1969,Long Term Care Facility,Skilled Nursing Facility,37.765183,-122.271325
206010744,ASHBY CARE CENTER,20000006,Parent Facility,2270 ASHBY AVENUE,BERKELEY,94705,1,ALAMEDA,Not Applicable,31,Open,2/8/1963,Long Term Care Facility,Skilled Nursing Facility,37.8558,-122.26185
206010747,BANCROFT CONVALESCENT HOSPITAL,20000007,Parent Facility,1475 BANCROFT AVENUE,SAN LEANDRO,94577,1,ALAMEDA,Not Applicable,36,Open,7/28/1961,Long Term Care Facility,Skilled Nursing Facility,37.72576,-122.14741
206010749,"ST. FRANCIS EXTENDED CARE, INC.",20000009,Parent Facility,718 BARTLETT AVENUE,HAYWARD,94541,1,ALAMEDA,Not Applicable,62,Open,12/9/1965,Long Term Care Facility,Skilled Nursing Facility,37.6693,-122.11832
206010750,HILLTOP CARE CENTER,20000010,Parent Facility,3269 D STREET,HAYWARD,94541,1,ALAMEDA,Not Applicable,71,Open,5/20/1963,Long Term Care Facility,Skilled Nursing Facility,37.67879,-122.05136
206010757,BERKELEY PINES SKILLED NURSING CENTER,20000011,Parent Facility,2223 ASHBY AVENUE,BERKELEY,94705,1,ALAMEDA,Not Applicable,36,Open,3/7/1960,Long Term Care Facility,Skilled Nursing Facility,37.85584,-122.26268
206010760,BETHESDA HOME,20000013,Parent Facility,22427 MONTGOMERY STREET,HAYWARD,94541,1,ALAMEDA,Not Applicable,40,Open,6/12/1972,Long Term Care Facility,Skilled Nursing Facility,37.672336,-122.08835
206010770,VALLEY POINTE NURSING & REHABILITATION CENTER,20000016,Parent Facility,20090 STANTON AVENUE,CASTRO VALLEY,94546,1,ALAMEDA,Not Applicable,50,Open,5/15/1961,Long Term Care Facility,Skilled Nursing Facility,37.697473,-122.090897
206010774,EAST BAY POST-ACUTE,20000018,Parent Facility,20259 LAKE CHABOT ROAD,CASTRO VALLEY,94546,1,ALAMEDA,Not Applicable,91,Open,9/2/1960,Long Term Care Facility,Skilled Nursing Facility,37.69697,-122.08696
206010797,FREMONT HEALTHCARE CENTER,20000025,Parent Facility,39022 PRESIDIO WAY,FREMONT,94538,1,ALAMEDA,Not Applicable,115,Open,5/31/1968,Long Term Care Facility,Skilled Nursing Facility,37.54433,-121.99118
206010798,DRIFTWOOD HEALTHCARE CENTER - HAYWARD,20000026,Parent Facility,19700 HESPERIAN BOULEVARD,HAYWARD,94541,1,ALAMEDA,Not Applicable,88,Open,5/28/1968,Long Term Care Facility,Skilled Nursing Facility,37.66823,-122.119364
206010806,HAYWARD HEALTHCARE & WELLNESS CENTER,20000031,Parent Facility,1805 WEST STREET,HAYWARD,94545,1,ALAMEDA,Not Applicable,99,Open,1/19/1968,Long Term Care Facility,Skilled Nursing Facility,37.644855,-122.117208
206010807,ELMWOOD CARE CENTER,20000032,Parent Facility,2829 SHATTUCK AVENUE,BERKELEY,94705,1,ALAMEDA,Not Applicable,77,Open,5/17/1966,Long Term Care Facility,Skilled Nursing Facility,37.85758,-122.26671
206010808,BAY AREA HEALTHCARE CENTER,20000033,Parent Facility,1833 - 10TH AVENUE,OAKLAND,94606,1,ALAMEDA,Not Applicable,99,Open,11/26/1963,Long Term Care Facility,Skilled Nursing Facility,37.79499,-122.24577
206010815,CRESTWOOD TREATMENT CENTER - FREMONT,20000036,Parent Facility,2171 MOWRY AVENUE,FREMONT,94538,1,ALAMEDA,Not Applicable,88,Open,11/19/1963,Long Term Care Facility,Skilled Nursing Facility,37.557268,-121.9816
